video,category,true_label,prediction,fake_prob,real_prob
00066_id03889_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.98046875,0.0205230712890625
00040_id04599_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.8388671875,0.165771484375
00051_id05268_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.95068359375,0.0509033203125
00248_id07768_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.9306640625,0.072265625
00048_id00292_qELK8N_DykA_id00554_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.89892578125,0.10430908203125
00126_id00709_Rh23ELMGsIQ_id01058_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.95458984375,0.047698974609375
00368_id07200_quCElxMhW6g_id03344_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.94970703125,0.05194091796875
00028_id00569_gSynmpwioV4_id00262_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.75927734375,0.24658203125
00028_id01245_7pYBPczR_z0_id01005_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.93505859375,0.06732177734375
00078_id00330_zCFFgGSIZ_s_faceswap_id00569_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.9482421875,0.05389404296875
00217_id00169_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.95166015625,0.049957275390625
00241_id00062_bctnrIvZHTs_id01168_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.92529296875,0.07666015625
00015_id03945_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.8388671875,0.1654052734375
00052_id01589_ZCwF6XVRiAU_faceswap_id04691_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.9375,0.06524658203125
00470_id00594_2WHHoksbeVw_faceswap_id01102_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.97119140625,0.0301055908203125
00092_id00358_vsVwGKy79kM_id00548_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.96435546875,0.037200927734375
00056_id02721_rwNm8RKL47Y_id04820_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.78076171875,0.224609375
00010_id00701_lW6uzLIOwd0_id00366_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.90771484375,0.09515380859375
00005_id03747_wavtolip.mp4,FakeVideo-FakeAudio,1,0,0.38525390625,0.6181640625
00005_id06470_XoAiqCrOlyk_faceswap_id05383_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.97607421875,0.0256195068359375
00092_id00581_7AxvP19LGKg_id00581_wavtolip.mp4,FakeVideo-FakeAudio,1,0,0.48681640625,0.513671875
00001_id06878_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.9228515625,0.0802001953125
00053_id00529_xtx2GeQN-DQ_id01210_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.9345703125,0.06768798828125
00015_id00374_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.50439453125,0.4970703125
00050_id00475_xQjvXRcnPvw_faceswap_id04727_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.94482421875,0.05706787109375
00160_0_id03668_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.9384765625,0.063720703125
00012_id04221_5XfsCrxGvj4_id00049_wavtolip.mp4,FakeVideo-FakeAudio,1,1,0.93408203125,0.06805419921875
