file,category,corruption,true_label,prediction,success,openavff_prob,visual_signal,fusion_prob
00014_fake_video_dark.mp4,RealVideo-FakeAudio,video_dark,1,fake,True,1.0,0.5,0.9
00014_fake_audio_aac_32k.mp4,RealVideo-FakeAudio,audio_aac_32k,1,fake,True,0.6064453125,0.7270795308708077,0.6305721561741615
00014_fake_audio_noise.mp4,RealVideo-FakeAudio,audio_noise,1,fake,True,0.5185546875,0.7270795308708077,0.5602596561741615
00317_fake_clean.mp4,RealVideo-FakeAudio,clean,1,fake,True,1.0,0.0,0.8
00317_fake_video_crf40.mp4,RealVideo-FakeAudio,video_crf40,1,fake,True,1.0,0.06394169744259204,0.8127883394885185
00317_fake_video_360p.mp4,RealVideo-FakeAudio,video_360p,1,fake,True,1.0,0.0,0.8
00317_fake_video_dark.mp4,RealVideo-FakeAudio,video_dark,1,fake,True,1.0,0.0,0.8
00317_fake_audio_aac_32k.mp4,RealVideo-FakeAudio,audio_aac_32k,1,fake,True,0.8662109375,0.0,0.69296875
00317_fake_audio_noise.mp4,RealVideo-FakeAudio,audio_noise,1,real,False,0.5185546875,0.0,0.41484375
00254_fake_clean.mp4,RealVideo-FakeAudio,clean,1,fake,True,1.0,0.3333265352627762,0.8666653070525553
00254_fake_video_crf40.mp4,RealVideo-FakeAudio,video_crf40,1,fake,True,1.0,0.1814876551029806,0.8362975310205961
00254_fake_video_360p.mp4,RealVideo-FakeAudio,video_360p,1,fake,True,1.0,0.26765620652835187,0.8535312413056704
00254_fake_video_dark.mp4,RealVideo-FakeAudio,video_dark,1,fake,True,1.0,0.27854685891496944,0.8557093717829939
00254_fake_audio_aac_32k.mp4,RealVideo-FakeAudio,audio_aac_32k,1,fake,True,0.68701171875,0.3333265352627762,0.6162746820525553
00254_fake_audio_noise.mp4,RealVideo-FakeAudio,audio_noise,1,real,False,0.496826171875,0.3333265352627762,0.46412624455255524
00013_fake_clean.mp4,RealVideo-FakeAudio,clean,1,fake,True,1.0,0.0,0.8
00013_fake_video_crf40.mp4,RealVideo-FakeAudio,video_crf40,1,fake,True,1.0,0.0,0.8
00013_fake_video_360p.mp4,RealVideo-FakeAudio,video_360p,1,fake,True,1.0,0.0,0.8
00013_fake_video_dark.mp4,RealVideo-FakeAudio,video_dark,1,fake,True,1.0,0.0,0.8
00013_fake_audio_aac_32k.mp4,RealVideo-FakeAudio,audio_aac_32k,1,fake,True,0.9130859375,0.0,0.73046875
00013_fake_audio_noise.mp4,RealVideo-FakeAudio,audio_noise,1,real,False,0.51171875,0.0,0.40937500000000004
00037_fake_clean.mp4,RealVideo-FakeAudio,clean,1,fake,True,0.99365234375,0.16317077476115005,0.82755602995223
00037_fake_video_crf40.mp4,RealVideo-FakeAudio,video_crf40,1,fake,True,0.99365234375,0.2934414745633389,0.8536101699126678
00037_fake_video_360p.mp4,RealVideo-FakeAudio,video_360p,1,fake,True,0.99365234375,0.05582118824251433,0.8060861126485028
00037_fake_video_dark.mp4,RealVideo-FakeAudio,video_dark,1,fake,True,0.994140625,0.3498236134252555,0.8652772226850511
00037_fake_audio_aac_32k.mp4,RealVideo-FakeAudio,audio_aac_32k,1,real,False,0.56640625,0.16317077476115005,0.48575915495223
00037_fake_audio_noise.mp4,RealVideo-FakeAudio,audio_noise,1,real,False,0.52197265625,0.16317077476115005,0.45021227995223
